Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Zeit_Im_Monat,Jahrzeiten,Ferien,FerienCAU,Feiertag,Feiertag_in_weniger_als_1_Tagen,Feiertag_in_weniger_als_2_Tagen,Feiertag_in_weniger_als_3_Tagen,Feiertag_vor_weniger_als_1_Tagen,Feiertag_vor_weniger_als_2_Tagen,Feiertag_vor_weniger_als_3_Tagen,Umsatz_letzte_1_Tage,Umsatz_letzte_3_Tage,Umsatz_letzte_7_Tage,Umsatz_letzte_30_Tage,Wochentag
2018-08-20,Brötchen,436.053942161661,Keine Kieler Woche,6,19.6,13,21,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,300.969808372862,337.095727810573,302.325491753809,300.78086541227,Montag
2018-08-21,Brötchen,398.749359407773,Keine Kieler Woche,4,19.7875,8,45.82277218313442,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,230.398262153943,307.150235924666,296.480974117332,297.383941794602,Dienstag
2018-08-22,Brötchen,452.188181009674,Keine Kieler Woche,0,26.6375,8,64.93639270299649,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,234.913843480208,255.427304669004,291.434372556137,294.366146592444,Mittwoch
2018-08-23,Brötchen,477.135805754845,Keine Kieler Woche,5,22.575,11,5,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,262.680764918071,242.664290184074,291.373525917382,293.078190989348,Donnerstag
2018-08-24,Brötchen,460.831613537394,Keine Kieler Woche,5,17.1,15,61,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,256.163606219396,251.252738205892,285.063380029048,292.53969173702,Freitag
2018-08-25,Brötchen,576.176690754335,Keine Kieler Woche,7,12.9,6,63,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,238.978347164895,252.607572767454,273.455324222367,290.992492883889,Samstag
2018-08-26,Brötchen,527.488145950355,Keine Kieler Woche,3,16.9875,12,21,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,325.787040184918,273.642997856403,264.270238927756,291.407336027943,Sonntag
2018-08-27,Brötchen,367.350593615759,Keine Kieler Woche,6,16.5375,13,63,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,298.52392252699,287.763103292268,263.92082666406,290.87248642815,Montag
2018-08-28,Brötchen,384.448671899005,Keine Kieler Woche,6,18.6125,9,61,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,213.30357671895,279.204846476953,261.478728744776,287.003016205607,Dienstag
2018-08-29,Brötchen,346.103804438865,Keine Kieler Woche,0,22.7,12,0,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,214.507070907915,242.111523384618,258.563475520162,282.485108269281,Mittwoch
2018-08-30,Brötchen,370.614802484057,Keine Kieler Woche,7,15.4625,13,63,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,215.956859682216,214.589169103027,251.88863191504,279.613946437312,Donnerstag
2018-08-31,Brötchen,418.981569896032,Keine Kieler Woche,4,18.725,11,0,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,229.515048595394,219.992993061842,248.081695111611,278.507954251701,Freitag
2018-09-01,Brötchen,458.41794867751,Keine Kieler Woche,2,18.1125,8,-4.8100656173149225,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,239.913031005035,228.461646427549,248.215221374488,276.640446397988,Samstag
2018-09-02,Brötchen,409.804484567075,Keine Kieler Woche,1,18.95,11,5,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,241.527567924643,236.985215841691,236.178153908735,274.717662646003,Sonntag
2018-09-03,Brötchen,340.080397411372,Keine Kieler Woche,2,21.0125,13,21,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,249.466796863511,243.63579859773,229.169993099666,273.474078838858,Montag
2018-09-04,Brötchen,390.264187972908,Keine Kieler Woche,1,20.525,11,5,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,226.915735625652,239.303366804602,231.114587229195,268.977112524067,Dienstag
2018-09-05,Brötchen,359.457872524901,Keine Kieler Woche,2,20.2875,11,0,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,219.562399481941,231.981643990368,231.836777025485,266.633946854606,Mittwoch
2018-09-06,Brötchen,442.562221911192,Keine Kieler Woche,0,21.275,11,0,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,199.864346736125,215.447493947906,229.537846604614,263.913974084469,Donnerstag
2018-09-07,Brötchen,376.802719519164,Keine Kieler Woche,7,17.475,12,61,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,242.151573749404,220.526106655823,231.343064483759,262.973981157202,Freitag
2018-09-08,Brötchen,548.8184743368,Keine Kieler Woche,5.791320595987578,16.039452168970293,10.176787447341846,16.856258560206346,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,211.897929294018,217.971283259849,227.340907096471,261.828109676563,Samstag
2018-09-09,Brötchen,478.481159746698,Keine Kieler Woche,-1.3682389832498458,19.011722226843194,12.264130315268988,17.999925757997428,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,269.710342726702,241.253281923375,231.367017782479,261.60496304912,Sonntag
2018-09-10,Brötchen,361.896515471187,Keine Kieler Woche,5,19.2375,12,32.35755846688725,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,242.903002358638,241.503758126452,230.429332853211,259.41325343165,Montag
2018-09-11,Brötchen,368.516661266797,Keine Kieler Woche,7,16.55,12,61,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,205.792066965808,239.468470683716,227.411665901805,256.321247412196,Dienstag
2018-09-12,Brötchen,335.145139928875,Keine Kieler Woche,7,14.3,11,61,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,201.018243633422,216.571104319289,224.762500780588,252.924327373149,Mittwoch
2018-09-13,Brötchen,375.998550509256,Keine Kieler Woche,4,17.3375,7,0,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,214.89706429234,207.235791630523,226.910031860047,251.043899995917,Donnerstag
2018-09-14,Brötchen,395.184118617222,Keine Kieler Woche,3,17.1125,9,17.865474109955464,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,207.515577809337,207.810295245033,221.962032440038,248.953084109276,Freitag
2018-09-15,Brötchen,488.6490751556,Keine Kieler Woche,1.3419715103856888,21.109154495852835,14.07108142172152,35.29090834256093,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,227.938349739067,216.783663946915,224.253521075045,247.780806054266,Samstag
2018-09-16,Brötchen,460.573416247073,Keine Kieler Woche,1.902995599719033,17.972088001977074,17.603249005969865,1.969388576991328,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,262.760409419697,232.738112322701,223.260673459759,246.528332120332,Sonntag
2018-09-17,Brötchen,386.543023879492,Keine Kieler Woche,4.392245545071099,19.6821922144452,15.990028071212468,55.02020826042063,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,254.306813748142,248.335190968969,224.889789372545,244.330734651548,Montag
2018-09-18,Brötchen,347.829399157852,Keine Kieler Woche,5.528353860492784,17.08275327418214,11.471715579545195,37.34362113343608,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,229.678235529075,248.915152898971,228.302099167297,238.983921260944,Dienstag
2018-09-19,Brötchen,338.744968235759,Keine Kieler Woche,3.381515269183277,13.435082858670453,12.282938128331876,48.3614271743421,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,211.093739998578,231.692929758598,229.741455790891,235.988052315134,Mittwoch
2018-09-20,Brötchen,395.53206358128,Keine Kieler Woche,5.192832925193301,13.211109728850563,15.848034696195327,62.25081153972424,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,181.137411909897,207.30312914585,224.918648307685,234.346023973666,Donnerstag
2018-09-21,Brötchen,361.200530793282,Keine Kieler Woche,6,14.957142,16,61,Monatsmitte,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,231.450282323572,207.893811410682,228.337891809718,234.230571935112,Freitag
2018-09-22,Brötchen,475.046078964325,Keine Kieler Woche,4,13.025,20,61,Monatsmitte,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,202.092142666959,204.893278966809,224.645576513703,232.210951193408,Samstag
2018-09-23,Brötchen,447.349591624911,Keine Kieler Woche,6,11.65,6,61,Monatsmitte,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,266.555597579013,233.366007523181,225.187746250748,232.557350905395,Sonntag
2018-09-24,Brötchen,300.564014028079,Keine Kieler Woche,2,11.2875,17,21,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,204.399241678672,224.348993974881,218.058093097967,231.404714055854,Montag
2018-09-25,Brötchen,363.059297232165,Keine Kieler Woche,3,12.7625,9,0,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,181.782671252475,217.579170170053,211.215869629881,226.604568424773,Dienstag
2018-09-26,Brötchen,334.757517012671,Keine Kieler Woche,7,14.2375,16,61,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,202.286952580728,196.156288503958,209.957757141617,223.396669426564,Mittwoch
2018-09-27,Brötchen,332.156834193366,Keine Kieler Woche,7,17.6,13,0,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,187.418817191038,190.496147008081,210.855100753208,222.533844108967,Donnerstag
2018-09-28,Brötchen,349.021309420813,Keine Kieler Woche,1,12.8625,15,21,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,206.181112285015,198.628960685594,207.245219319129,222.25631215487,Freitag
2018-09-29,Brötchen,498.541882408326,Keine Kieler Woche,6,13.1,10,61,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,206.156533585346,199.918821020466,207.825846593184,221.929634618308,Samstag
2018-09-30,Brötchen,466.751174898265,Keine Kieler Woche,5,13.9625,12,21,Monatsende,Herbst,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,257.103945904102,223.147197258154,206.475610639625,222.849264528598,Sonntag
2018-10-01,Brötchen,397.449876129971,Keine Kieler Woche,5,11.1625,12,21,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,228.776896041442,230.679125176963,209.958132691449,222.478060029812,Montag
2018-10-02,Brötchen,474.630500631106,Keine Kieler Woche,6,10,18,61,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,237.80587718243,241.228906375991,217.9614478243,222.354003671738,Dienstag
2018-10-03,Brötchen,429.859981659859,Keine Kieler Woche,4,12.2875,18,21,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,242.040109584047,236.20762760264,223.640470253346,222.106447429089,Mittwoch
2018-10-04,Brötchen,449.683073792551,Keine Kieler Woche,7,14.2625,8,61,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,234.714698303659,238.186895023379,230.397024698006,222.36641285169,Donnerstag
2018-10-05,Brötchen,430.574340229416,Keine Kieler Woche,0,18.1125,8,5,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,222.38191928898,233.045575725562,232.711425698572,222.460396845258,Freitag
2018-10-06,Brötchen,480.454222358746,Keine Kieler Woche,1,14.3375,6,10,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,210.510843306234,222.535820299624,233.333469944413,222.815280064261,Samstag
2018-10-07,Brötchen,488.137557057811,Keine Kieler Woche,1,11.4,10,5,Monatsanfang,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,250.129109333663,227.673957309626,232.337064720065,223.08119791707,Sonntag
2018-10-08,Brötchen,417.601451103062,Keine Kieler Woche,5,13.0625,10,47.07662187011282,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,224.701718789447,228.447223809781,231.754896541209,223.507990900251,Montag
2018-10-09,Brötchen,426.741571655812,Keine Kieler Woche,3,15.125,9,0,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,230.515343819101,235.115390647404,230.713391775019,222.201490936664,Dienstag
2018-10-10,Brötchen,407.222881213779,Keine Kieler Woche,0,17.1,6,10,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,221.330702580576,225.515921729708,227.754905060237,221.482414277395,Mittwoch
2018-10-11,Brötchen,444.264596932727,Keine Kieler Woche,0,19.633333,7,0,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,205.580549506897,219.142198635524,223.592883803557,221.475363695432,Donnerstag
2018-10-12,Brötchen,413.485040308849,Keine Kieler Woche,0,21.4125,7,-36.58725978822996,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,230.923289442026,219.278180509833,224.813079539706,222.472198555719,Freitag
2018-10-13,Brötchen,448.818237258918,Keine Kieler Woche,2.2798548455253123,10.037193627763454,13.46509747124118,0.6004879985943177,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,234.605121102688,223.70298668387,228.255119224914,223.12913378273,Samstag
2018-10-14,Brötchen,531.236858545652,Keine Kieler Woche,3.1001956393945984,13.778345346191891,1.8270396856396083,5.094530394117305,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,256.59191742995,240.706775991555,229.178377524384,224.765011770084,Sonntag
2018-10-15,Brötchen,383.234728686921,Keine Kieler Woche,0,20.7875,6,0,Monatsmitte,Herbst,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,281.298611679924,257.498550070854,237.263647937309,226.543687168112,Montag
2018-10-16,Brötchen,366.115956108639,Keine Kieler Woche,7,19.0625,6,10,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.971266632352,246.287265247409,233.043065482059,224.484049075201,Dienstag
2018-10-17,Brötchen,364.231209919359,Keine Kieler Woche,2,20.8375,5,5,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,194.990645024952,225.753507779076,229.28020011697,222.506843451095,Mittwoch
2018-10-18,Brötchen,332.970186482762,Keine Kieler Woche,1,12.816666,12,5,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,190.821026810254,195.594312822519,227.171696874592,221.211603160467,Donnerstag
2018-10-19,Brötchen,387.136516308561,Keine Kieler Woche,3,10.925,6,5,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,196.549280911009,194.120317582072,222.261124227304,220.726787857548,Freitag
2018-10-20,Brötchen,502.180831087737,Keine Kieler Woche,2.519490198078908,10.659749862858142,12.910303325418337,82.24898758160234,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,213.45402936571,200.274779028991,219.23953969345,221.804008439409,Samstag
2018-10-21,Brötchen,518.118170754924,Keine Kieler Woche,3.020809826416486,11.391393228828539,4.4179195518500505,21.23571961697798,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,257.00715799779,222.33682275817,219.29885977457,222.655904295216,Sonntag
